Temperature [_ C] ;Humidity [%];Soil moisture %;Reference evapotranspiration (mm/giorno);Evapotranspiration (mm/giorno);Crop Coefficient;Crop Coefficient stage;Nitrogen [mg/kg];Phosphorus [mg/kg];Potassium;Solar Radiation ghi;Wind Speed;Days of planted;pH
24.39;91.64;17,68%;4,312529513;1,221596761;1.04;Mid stage;86;50;133;592.38;1.68;85;5.22
18.29;71.73;63,90%;2,933275329;7,924182057;1.34;Mid stage;116;45;91;105.92;1.99;85;6
23.76;71.36;40,88%;1,122153971;0,109757334;1.42;Mid stage;65;61;60;293.86;2.28;85;2.53
24.85;94.85;18,83%;5,884564715;6,565458265;1.43;Mid stage;99;97;68;125.62;1.73;85;3.13
21.41;93.33;61,66%;1,815389583;1,784841711;1.1;Mid stage;108;40;86;671.17;2.1;85;3.1
26.24;68;18,44%;1,610972916;1,118464181;1.47;Mid stage;88;95;64;329.38;1.91;85;4.39
28.55;89.3;49,46%;8,005314562;8,593163513;1.48;Mid stage;85;102;72;141.79;1.3;85;4
21.3;71.99;26,22%;7,447988168;3,310395519;1.38;Mid stage;79;97;51;77.62;3.79;85;6.29
26.69;94.27;38,05%;7,847538261;2,814934241;1.43;Mid stage;63;82;103;431.77;1.41;85;2.73
26.95;89.74;45,24%;7,754013508;4,040562016;0.86;Mid stage;94;99;108;30.96;2.13;85;4.43
31.28;91.67;65,34%;4,343506146;5,275466558;1.1;Mid stage;97;80;51;588.84;1.08;85;5.05
28.9;80.08;28,50%;1,383074279;1,597724583;1.07;Mid stage;79;41;67;133.9;3.33;85;2.1
29.88;70.3;34,49%;1,083139919;6,524854588;0.94;Mid stage;73;92;80;110.15;1.62;85;6
24.87;66.91;23,58%;0,260634008;8,453427418;1.03;Mid stage;110;76;53;567.87;3.98;85;4.49
20.59;78.48;31,93%;4,015439837;4,491338787;0.98;Mid stage;105;64;98;444.86;2.52;85;3.26
31.94;83.5;19,30%;2,332529734;1,104637828;1.25;Mid stage;80;83;40;271.17;1.2;85;5.24
19.81;85.96;43,79%;5,987285776;7,592893787;1.02;Mid stage;89;82;76;239.71;3.66;85;5.56
24.6;65.96;44,44%;1,014572991;8,486754456;1.01;Mid stage;81;52;76;505.31;1.89;85;3.91
18.95;78.76;48,16%;5,314417373;7,497073561;0.92;Mid stage;92;79;115;644.48;2.14;85;3.26
31.21;75.26;25,36%;0,816604355;5,086566724;0.97;Mid stage;110;81;61;602.03;2.74;85;6.77
31.51;67.29;37,08%;3,910225731;7,559316985;1.22;Mid stage;60;104;116;11.09;1.02;85;4.42
28.07;79.35;14,40%;3,113457876;3,398184057;1.24;Mid stage;63;71;133;268.15;2.24;85;4.72
22.9;69.66;14,34%;1,093605923;4,502087206;1.1;Mid stage;85;106;94;241.84;1.02;85;3.29
21.56;78.73;29,95%;1,066918818;7,409086805;1.29;Mid stage;119;77;128;261.2;1.87;85;4.42
21.71;67;40,37%;4,169849103;2,924155278;0.92;Mid stage;116;86;50;539.67;1.69;85;3.44
19.78;91.5;52,19%;9,611006952;8,241705243;1.19;Mid stage;76;56;63;403.12;3.6;85;5.22
25.36;71.83;56,00%;6,820463897;7,682536821;1.27;Mid stage;95;103;42;268.09;1.88;85;5.59
19.99;81.36;35,30%;7,463555501;5,351466947;1.24;Mid stage;109;66;135;573.03;3.98;85;6.08
22.43;64.27;55,83%;5,035360686;8,149236275;1.17;Mid stage;63;61;132;336.83;3.99;85;3.27
26.77;82.05;54,20%;0,360642977;0,384808016;0.89;Mid stage;63;104;99;485.21;4.14;85;2.05
28.19;69.52;48,68%;5,215853535;8,439120348;0.85;Mid stage;68;79;76;99.75;3.98;85;4.39
18.34;93.48;20,22%;8,432518522;8,513378498;1.03;Mid stage;113;42;84;453.78;3.97;85;6.01
24.02;73.8;28,66%;1,003391775;5,134010805;1.1;Mid stage;92;77;84;112.81;3.73;85;3.36
27.13;81.26;42,97%;5,453250289;4,613266451;0.94;Mid stage;102;57;126;384.84;3.29;85;6.18
29.95;67.55;59,21%;5,844181045;7,963110821;0.97;Mid stage;116;44;108;634.56;2.69;85;6.06
24.65;90.15;35,39%;8,059715144;8,203381075;0.8;Mid stage;75;80;112;557.25;2.16;85;2.3
31.57;88.15;68,09%;1,055321689;8,488051894;0.92;Mid stage;77;42;46;204.97;1.89;85;2.92
21.72;68.6;50,59%;7,239468873;4,253456882;0.83;Mid stage;83;68;118;67.91;1.06;85;3.11
18.19;91.89;30,16%;9,352030665;2,628725659;1.14;Mid stage;95;40;60;323.53;1.23;85;6.16
24.77;61.41;44,56%;4,451258045;7,967416432;1.3;Mid stage;116;91;96;192.29;2.75;85;3.6
21.59;86.34;33,75%;1,982559447;7,915220065;1.36;Mid stage;117;109;106;622.34;2.93;85;4.15
29.53;76.03;64,90%;0,775481469;6,509952276;1.25;Mid stage;77;91;123;473.54;1.54;85;5.08
21.26;89.24;14,80%;2,703255756;7,218232503;0.99;Mid stage;87;84;85;556.94;3.11;85;5.15
22.35;76.29;25,28%;9,745318729;6,923906341;1.07;Mid stage;118;71;108;694.62;1.83;85;2.35
29.08;62.3;17,60%;8,751724374;7,358115486;1.15;Mid stage;80;88;110;188.22;2.17;85;4.26
28.01;67.93;58,73%;5,240507597;1,007797096;1.01;Mid stage;86;98;96;724.02;3.76;85;6.68
25.81;94.8;23,08%;4,805907313;3,051119983;1.21;Mid stage;113;65;124;21.83;3.24;85;4.6
27.87;71.7;55,09%;0,948727241;7,329392342;1.15;Mid stage;74;90;96;504.82;1.63;85;2.96
23.86;65.61;44,57%;1,065696163;6,611142247;1.36;Mid stage;90;63;73;637.19;2.52;85;4.08
18.07;88.2;60,15%;1,049035235;6,903139658;1.43;Mid stage;109;46;65;205.77;2.78;85;2.58
18.16;61.58;69,71%;6,136784456;6,838900366;1.07;Mid stage;103;82;40;215.18;2.81;85;6.46
25.16;62.32;20,95%;0,108985205;6,116111123;1.41;Mid stage;82;87;49;673.7;1.8;85;2.2
19.17;70.41;20,72%;7,350953965;7,436401427;1.18;Mid stage;61;52;130;132.38;3.29;85;5.59
18.72;61.66;48,90%;2,782625653;0,782354714;0.98;Mid stage;117;95;125;50.61;1.42;85;2.93
31.52;94.85;14,11%;4,153712868;7,403424004;1.41;Mid stage;89;81;117;130.89;1.65;85;3.06
30.03;84.19;59,41%;9,776787192;2,860623695;1.45;Mid stage;105;92;120;94.39;1.57;85;5.41
20.13;78.19;33,85%;1,007741872;1,916995782;1.43;Mid stage;114;82;65;258.37;4.13;85;6.5
18.01;88.18;35,14%;1,349565505;1,771194315;1.11;Mid stage;87;67;50;153.82;2.5;85;2.46
31.18;83.19;45,18%;1,585036893;7,042649262;1.18;Mid stage;97;84;99;33.04;2.79;85;2.96
21.9;66.06;31,84%;4,957086763;4,489384436;0.91;Mid stage;68;102;103;19.44;3.04;85;4.24
20.6;67.69;29,41%;4,338372537;0,706357585;1.46;Mid stage;89;72;45;207.13;3.32;85;3.34
27.68;90.37;23,89%;3,803040128;5,857466168;0.82;Mid stage;95;41;50;282.65;3.83;85;3.91
19.52;71.79;53,69%;7,403135777;8,928470832;1.38;Mid stage;102;59;68;113.64;1.24;85;6.36
21.71;75.67;56,58%;1,786479087;6,941530497;0.94;Mid stage;86;60;58;303.31;3.13;85;5.21
31.65;73.69;47,27%;8,768786897;6,557321218;1.02;Mid stage;102;102;102;667.16;1.96;85;2.84
26.95;61.82;25,69%;6,385826038;3,707777402;1.3;Mid stage;101;40;61;712.82;3.44;85;5.31
25.29;84.66;52,30%;1,229982018;1,096074309;0.85;Mid stage;76;95;98;533.33;2.15;85;6.14
23.57;78.9;21,16%;0,986640978;3,424027176;1.34;Mid stage;83;57;87;103.4;2.47;85;6.93
28.84;83.66;62,94%;9,345199789;7,738253165;0.84;Mid stage;75;59;119;630.67;4.14;85;2.35
19.97;69.74;37,89%;8,297549523;3,029261854;1.38;Mid stage;117;109;106;612.72;2.76;85;5.53
31.54;74.24;39,60%;5,282357718;1,111422457;1.15;Mid stage;75;68;113;513.32;3.39;85;5.48
30.06;66.74;23,84%;6,718068876;0,478688152;1.44;Mid stage;99;98;97;372.79;1.35;85;4.58
26.65;74.69;47,70%;2,183547037;5,470953546;1.19;Mid stage;80;69;59;306.6;2.09;85;6.81
18.6;82.87;69,13%;8,360189798;0,107363881;0.95;Mid stage;103;85;97;486.47;4.17;85;5.91
27.81;93.06;46,17%;7,636454135;6,899132168;0.96;Mid stage;107;95;90;240.98;3.25;85;2.29
30.79;83.22;49,84%;8,790039631;0,457604711;1.13;Mid stage;101;66;69;84.88;1.5;85;6.02
25.34;78.38;28,73%;1,031747885;5,288367665;1.49;Mid stage;104;80;47;614.13;4.04;85;4.69
22.96;74.57;30,90%;9,778658856;3,552404629;1.05;Mid stage;70;66;51;460.76;3.97;85;4.17
19.68;63.69;23,39%;9,850492342;1,949953434;1.37;Mid stage;114;104;127;548.7;2.33;85;4.23
28.57;76.7;41,85%;4,735607525;3,969814977;1.2;Mid stage;71;65;112;302.28;3.46;85;4.02
30.39;65.43;20,58%;8,676696477;0,945756771;1.46;Mid stage;103;70;63;359.09;1.64;85;4.31
19.4;80.38;47,87%;1,066566963;6,571609315;1.33;Mid stage;74;107;108;403.4;4.11;85;4.28
28.63;85.56;38,99%;2,934211182;1,958835006;0.81;Mid stage;85;108;40;103.21;2.62;85;2.45
18.24;93.13;48,21%;8,419570743;3,257905202;0.87;Mid stage;71;45;66;167.85;2.17;85;2.35
31.54;70.39;16,10%;2,681868168;3,102157627;0.92;Mid stage;73;86;124;286.54;2.47;85;4.12
26.61;73.89;63,28%;3,145618444;2,285382775;1.14;Mid stage;117;74;104;645.02;2.63;85;5.92
25.73;66.4;33,96%;4,710231708;7,642996899;1.38;Mid stage;111;100;121;523.51;1.49;85;2.46
22.14;90.73;24,00%;4,869338907;4,806316428;1.41;Mid stage;64;100;135;741.06;1.88;85;3.71
31.01;88.84;41,05%;7,711793449;6,591849355;1.17;Mid stage;94;102;92;309.91;3.25;85;5.66
21.72;87.12;65,93%;1,161095138;1,876213006;1.23;Mid stage;62;52;109;402.83;3.95;85;2.39
29.59;62.01;52,27%;9,259464685;1,773640389;0.96;Mid stage;81;75;47;741.11;1.14;85;2.67
31.79;79.49;31,73%;1,506039063;5,258601889;0.86;Mid stage;104;97;77;607.03;3.17;85;4.62
28.97;68.23;29,62%;2,910863917;1,736096087;0.85;Mid stage;112;48;60;652.22;1.63;85;6.4
25.27;64.19;50,36%;4,441120924;0,178752956;0.87;Mid stage;106;69;124;108.58;2.61;85;6.44
18.93;87.36;17,15%;8,527912285;9,019953044;1.02;Mid stage;78;94;70;666.86;1.76;85;4.86
24.61;67.41;33,19%;3,839176113;6,838434437;1.05;Mid stage;111;44;55;117.36;3.54;85;6.47
24.14;77.53;39,76%;9,354666566;8,027442929;1.41;Mid stage;87;82;78;442.87;4.08;85;6.03
20.84;78.41;56,11%;7,300436682;8,001902128;1.45;Mid stage;69;88;68;532.15;1.08;85;4.2
23.93;67.46;30,88%;7,800802363;7,836276331;0.91;Mid stage;109;51;89;339.37;3.97;85;6.21
23.01;77.23;57,95%;5,690933668;1,459744155;1.3;Mid stage;81;95;125;34;2.34;85;4.11
20.29;61.85;57,40%;6,487402472;8,706873322;1.2;Mid stage;117;94;129;56.59;2.91;85;6.88
24.18;60;13,13%;1,810113584;3,074940654;1.19;Mid stage;91;54;55;154.99;2.99;85;5.46
21.68;90.81;23,04%;9,763612847;8,002081801;1.17;Mid stage;79;40;88;22.6;2.05;85;6.05
25.31;74.55;49,90%;4,689095721;6,597480553;0.86;Mid stage;89;60;139;549.09;3.04;85;4.93
18.49;91.76;40,77%;4,833447726;1,302501937;0.91;Mid stage;117;96;52;249.61;3.6;85;4.37
30.69;77.37;13,60%;7,466409325;3,978148878;1.04;Mid stage;81;69;63;239.62;1.18;85;2.91
29.43;75.09;32,86%;9,773448549;4,385715196;1.09;Mid stage;83;62;77;228.25;1.75;85;3.25
25.74;70.36;48,30%;0,818705243;2,432927759;0.81;Mid stage;98;41;115;523.85;2.02;85;2.77
29.93;62.86;69,52%;4,860412156;5,393540275;0.83;Mid stage;78;87;121;547.14;4.18;85;6.53
31.47;70.84;24,00%;5,091529958;0,119334399;0.87;Mid stage;73;102;128;87.44;1.68;85;4.76
19.55;81.3;20,86%;3,069128516;1,128967701;0.85;Mid stage;68;75;52;531.06;1.6;85;3.61
26.83;86.7;33,13%;6,517278911;3,616667353;1.45;Mid stage;62;66;82;248.43;2.84;85;3.41
31.97;78.93;43,95%;1,033713385;9,370518335;0.95;Mid stage;92;93;100;238.95;4.12;85;3
31.83;86.54;50,54%;1,104854361;5,879041756;1.47;Mid stage;64;81;67;571.43;2.69;85;5.01
26.45;65.52;32,93%;2,983078966;7,115926239;0.85;Mid stage;65;52;136;420.24;4.08;85;3.26
19.79;80.41;25,25%;1,042245889;4,269814208;1.38;Mid stage;99;108;46;638.22;2.02;85;6.55
26.16;90.89;12,30%;6,359747282;0,597085905;1.21;Mid stage;102;43;98;114.06;1.72;85;6.02
18.03;67.63;22,64%;0,938523717;5,514641652;1.08;Mid stage;75;83;85;557.94;1.52;85;5.02
20.78;67.97;17,80%;7,649422108;2,166111921;1.16;Mid stage;110;66;62;9.59;2.96;85;2.86
31.39;86.2;26,04%;5,199743554;3,426512706;1.5;Mid stage;107;104;52;387.87;1.07;85;2.61
22.63;88.42;30,71%;1,656531135;1,743088567;0.9;Mid stage;94;47;125;161.77;3.57;85;2.52
26.94;68.68;16,57%;1,301742208;5,767887032;1.12;Mid stage;70;104;40;472.49;3.15;85;2.62
21.93;71.6;35,54%;5,299304999;0,737214442;1.49;Mid stage;102;44;68;270.51;2.48;85;2.14
31.27;82.11;21,72%;0,898234179;7,728302052;1.25;Mid stage;62;87;83;553.28;4.12;85;6.25
28.2;73.95;45,72%;7,902846237;6,948559955;1.49;Mid stage;108;93;139;733.72;2.83;85;5.83
22.62;81.84;33,92%;2,286459259;4,924001291;0.88;Mid stage;85;54;105;102.54;3.57;85;3.38
29.08;77.38;49,10%;4,590702094;5,006865311;0.91;Mid stage;94;104;57;330.11;3.77;85;5.53
19.51;87.08;57,02%;7,684301505;1,834999051;1;Mid stage;62;87;65;580.69;4.06;85;2.16
23.49;89.61;16,91%;9,839309865;1,466033327;1.24;Mid stage;71;80;55;212.61;4.07;85;2.08
21.1;90.23;34,18%;0,100782052;5,037656794;1.02;Mid stage;95;67;117;669.73;1.4;85;5.68
27.57;81.4;68,71%;5,555918459;6,281912278;1.24;Mid stage;103;93;61;181.92;1.61;85;5.87
19.43;81.44;12,13%;4,584052135;3,570242416;0.84;Mid stage;60;96;42;26.11;1.31;85;2.1
23.56;75.74;38,62%;7,172473081;5,789889865;0.96;Mid stage;119;62;54;624.96;1.33;85;3.39
21.87;60.97;39,20%;7,291451109;2,931706942;1.11;Mid stage;100;65;60;222.4;2.76;85;5.34
25.09;70.47;59,78%;1,070636935;3,182658084;1.13;Mid stage;99;67;63;293.74;3.14;85;5.14
22.9;62.23;28,83%;5,483621924;0,341961916;1.12;Mid stage;108;109;74;605.86;2.39;85;5.83
27.89;75.32;57,01%;5,918381118;7,618834588;1.17;Mid stage;64;59;112;390.7;3.15;85;5.34
18.34;89.73;12,13%;5,056397795;1,839926665;1.09;Mid stage;93;69;62;154.96;2.91;85;2.55
26.88;80.89;40,46%;7,890598761;8,711185865;1.43;Mid stage;69;58;47;381.1;3.92;85;2.74
21.23;83.64;30,52%;0,369424829;2,349873987;1.36;Mid stage;66;62;92;640.58;4.14;85;6.77
21.76;66.58;58,87%;4,019282477;4,421174106;1.1;Mid stage;117;109;103;298.68;3.76;85;5.58
29.2;69.17;35,37%;6,122152656;2,317721925;1.38;Mid stage;86;59;41;304.22;1.3;85;3.1
31.38;65.71;16,05%;3,101357128;4,302105269;1.35;Mid stage;63;84;112;306.19;1.97;85;2.42
22.43;89.49;53,09%;8,230559788;3,599405678;1.18;Mid stage;94;78;68;207.09;1.2;85;4.28
29.58;69.81;12,77%;1,897689396;3,379265487;1.2;Mid stage;72;94;131;425.76;2.89;85;2.29
19.46;79.68;31,40%;9,297702425;2,702630128;1.14;Mid stage;92;69;138;265.29;1.87;85;2.47
26.88;64.94;40,90%;8,372397915;2,075361159;1.19;Mid stage;95;46;69;446.94;3.67;85;6.86
28.51;64.34;55,02%;4,148776259;7,270126397;1.16;Mid stage;95;50;98;426.52;2.3;85;2.4
20.18;72.17;30,16%;1,903019778;4,064496762;0.99;Mid stage;84;86;134;496.72;3.54;85;2.47
23.96;71.56;18,04%;9,408425066;2,345248266;1.04;Mid stage;111;61;49;452.1;1.34;85;5.49
30.5;71.51;59,87%;3,765242121;1,702227005;1.48;Mid stage;117;69;100;208.39;3.26;85;3.8
19.45;81.03;12,57%;1,154617093;1,429593844;1.48;Mid stage;78;74;120;731.55;2.69;85;3.58
18.25;71.06;62,64%;5,594095474;8,541755754;0.85;Mid stage;95;68;69;380.48;3.3;85;6.77
26.27;86.91;18,18%;0,453113644;5,374286295;1.39;Mid stage;101;41;88;462.89;2.1;85;3
24.1;63.17;19,29%;1,777157073;2,369178987;1.39;Mid stage;99;88;129;355.67;1.8;85;5.16
29.18;71.37;21,64%;1,465145747;2,358636029;1.26;Mid stage;98;97;137;159.78;3.35;85;6.91
30.93;83.42;20,60%;5,493569347;8,941334633;1.44;Mid stage;83;79;105;406.92;1.41;85;2.62
22.19;81.1;58,10%;3,617318097;5,805706453;1.46;Mid stage;88;101;73;437.86;3.26;85;2.1
23.44;64.18;59,04%;7,974187049;1,477611061;1.05;Mid stage;116;44;122;173.79;1.09;85;3.27
24.81;75.38;21,83%;1,198867949;7,173546299;1.45;Mid stage;119;106;68;556.6;3.26;85;6.75
26.23;70.82;18,53%;3,369224742;3,937821184;1.07;Mid stage;118;84;88;594.69;1.11;85;2.16
31.77;82.12;45,20%;3,292689319;6,023459294;1.09;Mid stage;70;83;93;248.73;1.91;85;6.9
27.76;64.55;52,58%;8,222709945;5,294138665;1.18;Mid stage;98;44;122;504.79;2.76;85;4.68
23.45;83.47;44,42%;9,678722547;1,292475426;1.43;Mid stage;112;84;110;506.64;3.8;85;5.33
21.69;76.23;13,61%;5,424935145;1,118006559;1.02;Mid stage;66;91;75;188.83;3.8;85;3.09
31.22;69.62;56,43%;6,182831908;0,680023155;1.26;Mid stage;113;55;49;71.13;4.15;85;6.6
19.9;86.16;53,42%;8,767904286;2,164505461;1.08;Mid stage;109;103;64;364.58;3.36;85;6.99
28.08;66.58;53,60%;9,584592939;6,418071535;1.26;Mid stage;63;89;42;631.44;2.79;85;2.79
30.96;65.33;24,02%;8,403392722;2,172726601;1.38;Mid stage;84;102;67;54.36;1.67;85;5.1
27.31;60.54;16,08%;2,856373155;8,783173564;1.03;Mid stage;71;52;102;314.89;1.65;85;3.47
23.92;90.15;69,84%;8,119228501;4,509407062;0.97;Mid stage;88;80;106;402.87;1.74;85;2.34
20.79;77.23;39,71%;2,328003618;3,864119881;1.42;Mid stage;112;56;119;504.62;2.93;85;3.68
23.14;78.09;54,12%;6,819034321;7,156885187;1.08;Mid stage;89;86;42;736.86;1.55;85;3.44
27.9;64.02;17,59%;0,604226776;3,697305192;1.29;Mid stage;90;84;115;214.19;1.68;85;6.92
27.09;63.77;41,29%;5,590994057;6,187562444;1.22;Mid stage;72;87;67;687.62;2.18;85;4.04
30.99;71.68;41,24%;8,142679353;2,261857271;1.37;Mid stage;111;61;139;379.82;2.54;85;4.08
30.14;78.07;19,13%;4,525455981;8,259745904;0.84;Mid stage;83;74;55;609.33;1.91;85;3.64
29.43;84.53;32,39%;2,978196473;4,937923611;0.88;Mid stage;98;80;76;607.44;1.73;85;6.57
30.76;77.47;63,71%;7,190758281;6,560378589;1.12;Mid stage;91;69;127;488.61;1.86;85;4.57
21.87;89.1;52,03%;0,271211471;8,476314328;0.93;Mid stage;61;47;53;203.89;3.99;85;4.52
23.17;73.21;54,44%;7,780476316;3,788594836;1.15;Mid stage;100;106;90;610.79;1.71;85;6.87
23.32;60.98;62,94%;5,859403354;9,477681644;1.03;Mid stage;116;50;113;703.41;3.75;85;2.29
25.85;74.92;30,00%;6,053721626;3,133237935;1.3;Mid stage;119;65;99;569.1;2.53;85;3.44
27.36;62.98;57,82%;1,539959463;4,264189931;1.35;Mid stage;115;80;59;491.96;2.14;85;2.55
22.01;71.27;17,60%;1,003043478;5,181948506;1.29;Mid stage;113;46;126;542.51;1.59;85;2.6
18.27;94.48;45,50%;9,634875934;3,173302754;0.97;Mid stage;111;56;76;168.15;2.36;85;5.96
23.59;90.01;42,98%;8,975138041;4,397177597;1.01;Mid stage;89;51;100;734.15;3.63;85;4.74
22.32;68.28;37,01%;6,286968195;1,149570418;0.83;Mid stage;108;85;55;332.62;1.81;85;2.4
31.19;73.16;24,13%;3,968480332;1,465401675;1.37;Mid stage;99;64;81;444.57;2.19;85;2.69
30.44;75.09;36,80%;1,054681576;8,132716558;1.15;Mid stage;102;62;99;678.51;3.51;85;6.82
30.04;86.74;60,97%;0,100047544;1,601531069;1.01;Mid stage;117;99;134;262.68;3.54;85;2.24
27.14;61.17;54,38%;0,197130225;4,840092183;1.27;Mid stage;95;107;53;601.75;1.85;85;4.93
22.82;61.35;37,56%;1,340516632;2,960287949;1.47;Mid stage;101;85;108;117;2.53;85;3.24
25.68;64.1;68,12%;5,978111162;8,542660796;0.86;Mid stage;97;47;106;576.7;2.56;85;4.37
29.41;81.99;57,55%;7,598872841;8,870101207;1.32;Mid stage;89;42;62;698.54;3.68;85;4.44
19.38;74.51;14,57%;5,118575805;2,079655589;1.1;Mid stage;85;69;126;676.67;3.03;85;5.19
29.22;89.71;55,54%;2,010914138;2,700055881;1.02;Mid stage;97;89;115;297.5;4.02;85;4.88
18.58;69.94;53,68%;4,628883318;3,257558204;1.11;Mid stage;113;69;126;171.31;2.64;85;6.97
29.43;77.12;14,86%;2,266925725;8,771294473;0.94;Mid stage;106;42;133;593.22;2.52;85;2.62
29.31;84.74;65,74%;8,848166987;1,400503342;0.93;Mid stage;112;46;76;223.63;3.91;85;6.33
18.71;79.08;39,09%;5,969028956;0,779160521;1.02;Mid stage;88;102;138;312.99;1.88;85;2.9
26.78;71.09;25,87%;0,045032894;4,332301285;1.43;Mid stage;86;92;136;27.87;2.61;85;5.48
25.03;65.34;38,00%;1,566910958;1,447838442;0.84;Mid stage;95;41;136;279.16;4.19;85;2.96
20.38;78.92;60,36%;5,663674882;8,255435076;1.01;Mid stage;98;83;64;144.01;1.59;85;5.48
20.08;64.98;26,53%;0,623462988;6,515054755;0.97;Mid stage;111;101;96;536.33;4.18;85;3.21
28.83;92.88;65,02%;7,187621095;2,293558722;1.22;Mid stage;60;86;66;117.81;3.41;85;2.84
25.95;78.9;15,76%;7,764049668;7,890029432;0.94;Mid stage;86;109;63;116.97;2.7;85;4.27
31.76;66.12;17,18%;4,696870494;6,644188101;0.81;Mid stage;106;71;122;455.46;2.35;85;4.72
31.75;85.22;46,76%;4,161991088;8,952230616;0.91;Mid stage;107;74;107;78.65;1.38;85;2.44
31.9;63.62;41,57%;4,098694021;7,187711312;1.05;Mid stage;106;104;128;640.36;3.32;85;2.41
19.66;87.01;50,95%;1,883703418;5,579221317;1.36;Mid stage;113;52;122;343.31;2.03;85;6.23
31.14;76.01;14,52%;3,551174986;0,235008948;1.39;Mid stage;64;84;65;448.81;1.47;85;3.25
21.42;64.64;27,09%;0,495074512;1,381620299;1.25;Mid stage;90;54;71;33.43;3.72;85;5.39
24.41;61.3;52,78%;5,088954167;2,616773425;1.09;Mid stage;72;69;96;33.35;1.34;85;6.18
28.6;94.77;31,98%;5,656872704;6,544037805;1.26;Mid stage;70;94;81;622.69;3.31;85;4.85
20.85;69.6;29,67%;0,053863406;5,662162963;0.94;Mid stage;60;69;52;170.61;3.49;85;4.35
25.93;93.33;59,55%;1,570405074;2,830307577;1.35;Mid stage;105;41;90;95.87;3.35;85;6.29
20.6;77.56;58,17%;1,173456522;9,507299283;1.11;Mid stage;79;67;71;316.04;1.89;85;4.85
19.47;77.61;55,21%;0,835321643;1,123114904;1.48;Mid stage;109;83;72;376.72;1.36;85;4.48
19.63;63.19;48,40%;8,240142178;5,495778143;0.98;Mid stage;116;69;87;353.84;3.27;85;4.54
23.01;93.27;67,36%;3,273638422;4,280983441;1.25;Mid stage;60;52;48;522.35;3.75;85;5.86
18.07;85.65;13,22%;7,483507216;3,344205339;1.4;Mid stage;113;73;47;5.31;1.13;85;5.33
23.95;78.16;20,85%;0,103572497;8,797705583;0.97;Mid stage;92;103;66;627.7;1.72;85;6.67
27.3;64.21;38,67%;9,230872688;4,445238856;0.82;Mid stage;79;89;118;67.52;2.01;85;2.16
23.62;66.15;28,28%;0,325665006;2,389742858;1.11;Mid stage;98;52;134;67.43;3.78;85;4.29
19.2;75.13;29,02%;1,474202434;7,863715721;1.16;Mid stage;113;46;80;622.86;4.09;85;6.4
18.88;72.68;68,86%;5,729942351;6,249072664;0.95;Mid stage;99;70;86;6.72;1.25;85;5.03
21.89;79.53;14,57%;5,545974377;3,762722476;1.36;Mid stage;83;109;50;157.56;2.93;85;6.4
20.37;62.67;13,50%;5,038324026;8,276427954;1.31;Mid stage;106;69;115;10.24;2.95;85;2.45
31.51;61.41;66,24%;8,265010479;5,035858103;1.2;Mid stage;118;66;112;178.92;3.32;85;3.42
20.12;77.89;21,29%;8,454209754;7,464008478;1.49;Mid stage;76;100;87;490;1.83;85;6.14
29.28;61;14,49%;7,790664742;5,344437937;1.2;Mid stage;112;69;57;202.75;3.67;85;5.94
26.21;62.08;38,60%;1,068603385;8,489811939;1.09;Mid stage;110;58;73;79.91;3.55;85;4.93
25.97;73.17;63,15%;2,844476547;8,085473491;0.91;Mid stage;108;60;75;486.69;1.85;85;3.94
25.17;62.16;29,75%;4,121384551;7,004229711;1.48;Mid stage;86;72;72;43.95;1.69;85;4.69
31.6;73.49;66,07%;6,343394477;3,826396851;1.12;Mid stage;68;103;89;455.52;2.3;85;5.16
23.09;68.46;62,19%;4,307259881;9,744954404;1.03;Mid stage;88;64;50;291.71;1.69;85;3.16
29.03;66.57;28,26%;7,844597317;7,275072296;1.34;Mid stage;82;43;118;666.92;4.16;85;5.66
25.77;74.16;37,26%;2,122276359;6,538120308;1.36;Mid stage;99;45;44;135.95;1.97;85;3.29
23.54;64.2;65,58%;1,008781976;5,357141813;0.86;Mid stage;94;53;104;393.84;2;85;6.88
31.38;72.24;19,15%;2,721654879;8,248765638;0.86;Mid stage;114;109;77;351.65;3.13;85;5.44
26.38;75.22;15,59%;4,552251319;3,564681393;0.86;Mid stage;75;57;74;392.15;1.7;85;3.77
19.66;89.05;22,95%;2,475333107;5,905218759;0.82;Mid stage;67;88;93;441.47;1.07;85;4.39
23.85;92.65;25,09%;7,110628789;6,541705157;1.19;Mid stage;61;44;124;474.72;1.51;85;2.19
28.94;70.79;22,41%;4,156556718;6,518926896;0.93;Mid stage;88;57;109;322.05;1.58;85;4.22
27.71;70.24;13,84%;2,638534849;2,341740903;1.27;Mid stage;118;73;55;392.59;2.71;85;4.72
30.83;79.83;53,62%;9,284695567;5,270571768;1.39;Mid stage;62;64;53;255.34;1.43;85;5.58
21.63;64.81;21,39%;7,735366794;3,962200053;1.17;Mid stage;68;77;110;425.56;2.09;85;5.69
28.61;72.24;38,41%;0,519341894;2,096917286;1.38;Mid stage;117;71;86;227.01;2.44;85;4.7
24.44;61.86;18,98%;0,315242999;6,693787762;1.06;Mid stage;107;92;107;490.04;3.13;85;4.22
26.03;73.27;33,20%;9,596501188;2,837817344;1.35;Mid stage;87;58;84;297.49;2.34;85;5.58
31.37;64;35,05%;4,619028129;6,182562472;1.38;Mid stage;79;68;91;727;4.18;85;6.16
