Temperature [_ C] ;Humidity [%];Soil moisture %;Reference evapotranspiration (mm/giorno);Evapotranspiration (mm/giorno);Crop Coefficient;Crop Coefficient stage;Nitrogen [mg/kg];Phosphorus [mg/kg];Potassium;Solar Radiation ghi;Wind Speed;Days of planted;pH
23.45;66.64;56,04%;5,782898749;7,819484265;1.41;Mid stage;106;40;112;514.01;2.96;65;3.03
31.33;76.93;13,44%;7,061059434;4,843192248;0.83;Mid stage;69;65;82;618.5;2.38;65;5.68
22.2;65.8;23,09%;1,736706293;0,663505211;1.06;Mid stage;79;75;48;387.65;2.93;65;4.44
20.25;60.36;68,05%;3,328609157;1,966244406;1.15;Mid stage;104;106;95;585.3;4.1;65;6.99
30.41;68.33;40,87%;1,021766269;0,113067255;1.36;Mid stage;66;108;111;576.67;2.47;65;5.1
24.25;74.11;16,44%;5,840246717;1,411344182;1.45;Mid stage;112;82;103;218.75;2.26;65;4.97
30.71;75.09;29,87%;0,094803979;7,614767244;1.45;Mid stage;70;61;68;413.93;2.93;65;2.68
20.24;91.03;12,10%;6,067990842;2,333526944;1.4;Mid stage;93;55;44;111.94;1.87;65;5.8
27.26;82.25;45,61%;3,542418798;5,562810229;1.27;Mid stage;82;55;124;30;3.58;65;4.27
24.16;75.21;69,97%;8,296421874;0,319660413;1.04;Mid stage;92;50;139;119.21;1.66;65;2.07
19.07;94.58;46,23%;9,433947786;3,969156182;0.98;Mid stage;72;92;94;391.99;3.49;65;2.77
27.75;81.5;47,38%;5,038491742;7,698012733;1.4;Mid stage;62;89;111;722;4.18;65;6.5
21.46;71.29;31,01%;8,712312721;6,611190487;1.2;Mid stage;67;67;81;376.73;1.75;65;2.19
18.55;84.2;25,75%;1,001607442;3,027632391;1.01;Mid stage;67;89;117;21.84;1.61;65;3.25
18.84;77.35;41,47%;6,254844491;8,075832362;1.29;Mid stage;68;80;101;282.31;2.44;65;4.93
18.86;90.84;64,19%;1,008443532;2,849001153;1.41;Mid stage;111;64;96;421.04;1.63;65;3.31
30.71;91.38;12,57%;0,459255484;6,754737035;1.1;Mid stage;63;78;59;122.79;3.47;65;3.58
28.36;72.86;45,04%;8,932397954;7,110594077;1.49;Mid stage;109;65;72;630.48;2.86;65;3.01
30.57;79.68;36,85%;8,589519334;3,253089677;1.19;Mid stage;60;74;113;258.84;1.02;65;3.97
27.42;69.3;48,03%;7,911039298;4,725191096;1.42;Mid stage;78;47;134;187.68;1.66;65;4.27
25.41;81.93;60,72%;4,531792024;4,140293148;1.14;Mid stage;76;58;77;582.3;3.53;65;2.53
22.26;94.73;38,05%;5,155813755;5,624476635;1.04;Mid stage;78;48;117;64.61;1.55;65;6.53
31.97;89.14;24,63%;2,311243593;6,571423507;0.91;Mid stage;60;81;134;198.74;2.76;65;3.88
23.07;72.82;33,84%;3,066168885;8,210145045;1.06;Mid stage;87;102;105;65.75;3.23;65;3.97
24.59;63.34;20,73%;7,508039098;5,258864182;1.18;Mid stage;80;103;116;270.81;2.17;65;6.8
23.3;93.83;16,92%;3,586571611;8,122211311;1.36;Mid stage;118;51;44;7.1;3.49;65;6.57
31.71;73.64;33,80%;7,970016396;8,936296201;0.87;Mid stage;70;71;129;401.52;2.99;65;6.6
20.45;70.27;48,29%;6,872270851;0,491615025;1.24;Mid stage;105;46;67;85.51;1.17;65;6.7
22.59;71.07;27,24%;3,927535107;0,227655902;1.35;Mid stage;112;80;49;551.33;1.59;65;3.36
27.52;77.15;65,11%;1,852125075;5,786195453;1.24;Mid stage;63;91;112;147.88;2.89;65;5.86
18.88;93.49;51,96%;3,524086411;6,565425938;1.29;Mid stage;97;58;101;716.09;1.06;65;6.74
26.5;94.53;51,81%;4,023875041;5,837997372;1.36;Mid stage;79;89;139;551.77;1.07;65;3.71
24.69;70.36;52,12%;7,107146167;5,108229209;1.42;Mid stage;79;99;64;663.07;2.85;65;4.86
21.98;72.3;12,10%;6,894252182;1,705913398;0.85;Mid stage;78;89;137;748.47;3.42;65;6.25
21.34;77.91;59,15%;9,528603936;2,154866712;1.23;Mid stage;108;94;49;709.25;2.44;65;4.92
25.2;60.29;65,22%;6,882049251;2,212746776;0.9;Mid stage;65;49;108;437.83;1.46;65;5.84
23.15;66.12;13,13%;5,944216025;8,452574473;0.95;Mid stage;110;83;57;369.5;3.22;65;6.44
24.39;92.76;46,70%;2,773499924;6,015453551;0.83;Mid stage;62;107;106;521.1;3.17;65;4.31
22.72;61.03;51,24%;0,166516312;2,097419584;0.83;Mid stage;81;97;61;315.37;1.64;65;4.55
31.59;63.53;23,38%;6,404427825;1,498412174;0.83;Mid stage;99;96;51;35.59;1.83;65;2.33
19.87;74.72;60,62%;6,263491077;0,444435943;1.07;Mid stage;94;43;138;676.13;2.03;65;4.9
19.36;85.6;48,30%;4,012634614;2,554277005;0.85;Mid stage;102;106;68;679.83;1.44;65;3.68
22.81;69.41;25,05%;8,359948776;3,036993695;1.37;Mid stage;85;41;133;568.81;3.88;65;3.81
26.27;70.71;68,10%;6,888760615;2,533452449;1.43;Mid stage;94;100;139;296.09;1.26;65;3.83
27.23;70.69;24,52%;9,102793849;0,648117528;1.01;Mid stage;87;71;60;60.78;3.34;65;6.41
23.56;90.54;51,36%;9,774924087;5,107229252;1.03;Mid stage;100;103;107;340.95;1.17;65;3.62
31.99;67.91;39,49%;2,052777956;0,938691123;1.07;Mid stage;98;95;103;565.52;1.5;65;5.47
22.93;79.68;53,95%;1,034548333;5,847755888;1.11;Mid stage;85;75;70;92.84;2.42;65;2.59
28.1;95;17,67%;8,058693198;2,801773202;1.47;Mid stage;103;83;68;609.09;1.02;65;2.22
26.93;85.5;67,25%;9,828969212;6,674826861;0.98;Mid stage;73;45;130;82.06;1.57;65;4.44
29.38;71.77;23,86%;8,708385585;4,405833678;0.89;Mid stage;106;78;124;680.74;2.76;65;4.04
31.67;86.79;24,78%;7,563533092;1,276655965;0.82;Mid stage;91;41;75;364.23;3.29;65;6.72
30.46;93.39;44,13%;0,272335928;1,654661784;0.83;Mid stage;109;80;90;276.08;3.44;65;3.13
28.7;73.07;32,29%;0,936124367;4,967760891;1.39;Mid stage;71;73;86;453.1;2.5;65;6.34
27.78;84.78;37,64%;5,384687094;2,567507065;1.02;Mid stage;111;85;123;124.41;2.88;65;5.8
22.7;62.65;14,15%;7,804205563;3,444814845;1.14;Mid stage;73;90;69;179.5;2.27;65;2.43
20.07;91.34;25,62%;7,497986465;0,707224906;1.15;Mid stage;99;57;138;8.42;3.3;65;5.14
18.88;63.37;56,87%;4,889687148;5,008305643;1.09;Mid stage;62;66;134;526.25;2.45;65;5.05
21.39;73.05;64,33%;0,632733164;7,896569976;0.91;Mid stage;63;64;88;362.42;2.22;65;4.85
24.05;78.99;25,54%;2,873269259;6,195465164;1.28;Mid stage;88;90;68;198.79;3.3;65;2.38
25.31;69.23;56,85%;6,501343632;1,392791552;1.16;Mid stage;85;100;119;10.9;3.78;65;6.44
28.82;82.72;13,68%;7,572022411;9,049676539;0.92;Mid stage;66;48;76;606.88;1.79;65;5.66
31.42;79.41;14,59%;4,247965224;5,793458678;1.33;Mid stage;65;89;50;224.6;3.81;65;4.93
19.64;85.1;34,80%;1,636842515;4,824729073;1.36;Mid stage;73;68;109;47.06;3.22;65;2.73
19.5;72.39;20,58%;1,039504851;0,661132881;0.96;Mid stage;110;85;59;646.74;3.98;65;3.31
26.26;79.11;21,64%;1,088464681;4,995403674;0.86;Mid stage;92;78;42;584.57;3.1;65;6.27
28.44;88.43;48,39%;7,784116452;8,888813744;1.37;Mid stage;111;56;110;356.98;2.02;65;4.23
29.87;88.37;61,77%;6,216210799;8,834960465;1.16;Mid stage;103;55;104;278.73;3.84;65;2.97
31.1;85;57,18%;3,995825652;2,456711906;0.98;Mid stage;81;83;97;189.86;2.58;65;3.85
31.77;78.97;31,52%;1,033476694;7,128907432;0.94;Mid stage;78;77;70;555.16;1.79;65;2.47
23.6;83.56;62,76%;4,185844446;6,897378446;0.84;Mid stage;88;90;44;300.45;4.04;65;6.39
23.32;63.04;60,80%;2,524653186;7,565748279;1.02;Mid stage;101;45;40;78.87;2.82;65;3.52
20.07;76.5;42,40%;1,073864636;0,378884597;0.98;Mid stage;82;43;126;66.83;2.97;65;4.3
27.59;90.11;39,60%;2,576775803;8,350934565;0.92;Mid stage;119;77;127;580.84;3.3;65;6.86
27.19;81.26;15,39%;7,534642556;3,397218606;1.11;Mid stage;73;91;50;724.44;1.95;65;4.17
30.07;92.96;20,73%;1,237687816;6,422786043;1.2;Mid stage;104;82;46;265.4;1.38;65;4.96
19.36;69.18;16,95%;6,957229251;5,425378299;0.84;Mid stage;97;48;102;454.37;3.58;65;5.11
24.97;63.37;42,55%;1,603026615;3,281886037;1.24;Mid stage;82;99;136;116.04;2.39;65;3.05
26.14;81.93;51,25%;3,072978429;2,058670553;1.43;Mid stage;60;101;107;120.84;1.57;65;6.41
21.38;63.18;47,89%;4,807127223;6,171328195;1.03;Mid stage;94;98;76;472.26;2.1;65;6.02
20.37;87.37;62,63%;8,417535392;8,121963159;0.97;Mid stage;65;51;137;517.17;3.21;65;5.6
30.03;68.99;50,21%;6,111191103;3,592499624;0.87;Mid stage;100;93;136;331;3.15;65;3.65
18.82;78.86;60,12%;0,198903158;8,772530709;1.06;Mid stage;107;66;46;676.12;1.7;65;4.84
24.59;88.4;20,15%;8,306327272;2,532662748;1.27;Mid stage;88;69;109;427.73;2;65;5.3
19.62;87.58;21,96%;0,007018588;3,611875142;0.88;Mid stage;79;72;103;605.57;3.67;65;3.82
24.4;77.36;65,27%;2,212965572;0,366944829;1.35;Mid stage;81;48;119;662.96;2.35;65;6.81
31.72;94.15;32,57%;7,309321607;5,742698866;1.27;Mid stage;108;90;139;219.73;2.19;65;2.8
23.93;77.42;24,59%;1,022365764;0,104520047;1.07;Mid stage;103;40;129;345.82;3.53;65;4.68
30;69.76;64,90%;0,275207429;1,022332256;0.92;Mid stage;65;64;59;335.22;2.5;65;5.49
19.64;70.59;68,27%;3,051150921;1,570154113;1.08;Mid stage;76;62;41;254.72;3.56;65;4.87
21.8;86.03;48,99%;7,455595327;1,499942346;1.14;Mid stage;87;57;64;231.11;4.14;65;5.28
23.65;75.3;34,52%;7,157111827;1,590076871;0.9;Mid stage;100;100;125;620.71;3.85;65;6.61
23.6;74.66;51,93%;9,593314934;5,697369159;1;Mid stage;79;96;138;532.39;1.01;65;3.8
27.4;60.72;12,90%;8,970306524;2,475087413;0.8;Mid stage;86;71;54;616.02;3.43;65;5.77
22.83;70.68;20,39%;8,676174308;5,095563458;0.81;Mid stage;71;66;42;55.56;3.74;65;2.73
27.99;90.11;33,39%;6,482082774;8,929804554;1.29;Mid stage;84;75;111;653.49;1.92;65;3.04
26.95;88.12;60,27%;1,181893024;3,705500015;1.2;Mid stage;105;58;63;178.04;2.43;65;3.66
23.59;86.13;29,65%;7,568356458;7,616040178;1.31;Mid stage;104;79;94;292.33;2.77;65;4.77
24.04;60.81;15,36%;3,332513235;1,893148575;1.02;Mid stage;106;90;78;230.54;3.85;65;5.21
26.6;60.94;33,97%;8,619508307;8,458529845;1.22;Mid stage;107;42;71;619.26;3.03;65;2.49
18.98;70.9;25,99%;4,039887754;1,630119643;1.3;Mid stage;107;84;105;550.52;2.96;65;3.54
29.51;76.61;15,25%;1,487122324;2,539275614;0.87;Mid stage;117;81;99;346.42;1.6;65;6.34
27.15;91.84;35,14%;6,662339432;3,264998522;1.31;Mid stage;112;87;57;628.4;2.97;65;6.31
28.17;73.46;32,38%;9,712031537;0,787908508;1.19;Mid stage;98;108;92;179.12;2.28;65;5.08
25.52;70.1;54,56%;1,942680711;5,106651021;0.92;Mid stage;69;97;117;305.76;3.67;65;6.89
19.55;79.99;15,67%;3,245740823;3,258598425;1.08;Mid stage;103;82;70;74.52;1.64;65;5.36
23.67;92.01;33,99%;2,916129472;7,564750187;0.83;Mid stage;97;73;139;273.67;2.34;65;3.24
23.68;85.85;31,86%;8,607226036;0,014680088;0.97;Mid stage;76;98;97;472.11;1.31;65;4.54
22.49;89.98;49,52%;1,682450668;0,339022174;1.44;Mid stage;68;57;126;358.76;1.99;65;2.84
18.42;66.38;63,50%;4,849882162;7,777500207;1.44;Mid stage;84;105;123;746.13;3.34;65;6.3
28.32;64.4;20,29%;0,414886512;8,381570878;1.36;Mid stage;100;108;68;732.19;2.51;65;3.08
19.54;79.04;59,34%;8,464946537;6,607450446;0.82;Mid stage;118;107;110;64.25;2.22;65;3.06
26.49;84.41;47,36%;4,839143458;7,907324577;1.35;Mid stage;119;52;105;206.35;2.39;65;6.83
27.85;93.42;13,70%;2,745470451;1,523574255;0.98;Mid stage;61;103;45;440.41;1.15;65;3.45
26.89;73;56,48%;8,959746562;0,182829682;1.1;Mid stage;72;90;51;513.26;3.59;65;6.11
31.43;72.13;43,19%;5,349155211;1,994230574;1.24;Mid stage;85;45;93;548.12;1.28;65;2.51
19.45;78.05;58,40%;2,746695738;1,289696818;1.11;Mid stage;63;78;64;15.36;4.18;65;3.48
30.14;83.97;35,71%;7,543719797;1,296440425;0.83;Mid stage;89;60;130;703.18;2.79;65;3.87
18.41;79.81;50,60%;2,648513656;7,845589978;1.45;Mid stage;106;83;87;401.66;3.78;65;5.49
25.49;85.31;23,53%;5,911533403;3,759582091;0.82;Mid stage;72;70;105;199.41;1.08;65;3.86
23.66;73.31;23,13%;7,005900448;3,270462996;0.96;Mid stage;69;109;82;616.99;3.02;65;3.01
25.34;90.18;31,74%;9,908448376;0,221671783;1.07;Mid stage;111;55;103;400.33;1.36;65;3.82
23.11;66.4;42,13%;9,960180151;8,145144804;1.46;Mid stage;78;85;72;206.89;3.94;65;6.88
20.67;71.06;53,56%;7,356798257;5,269107352;1.14;Mid stage;87;80;51;229.14;2.19;65;6.44
18.27;87.08;50,68%;0,235555134;3,113643967;0.95;Mid stage;109;66;58;122.51;1.91;65;5.01
25.25;71.75;59,64%;6,718723233;1,787116437;1.35;Mid stage;117;91;64;439.29;1.44;65;2.74
29.8;83.39;36,73%;8,276869772;8,217144387;1.23;Mid stage;116;90;44;260.43;1.36;65;6.49
23.23;70.07;64,93%;3,966177675;1,851245562;1.37;Mid stage;84;101;47;555.02;3.69;65;5.14
21.12;66.55;18,33%;1,336245015;5,973076413;0.93;Mid stage;89;89;72;159.55;1.53;65;4.97
19.13;70.53;22,86%;9,189198641;0,567851607;1.04;Mid stage;114;103;55;6.03;2.25;65;4.43
19.19;91.04;51,66%;5,912344713;2,501078179;1.15;Mid stage;113;108;41;204.53;4.08;65;5.82
21.1;76.13;26,72%;1,043964522;1,609250513;1.17;Mid stage;75;58;128;584.48;2.12;65;4.31
19.4;67.89;21,55%;6,371829355;5,449769164;0.98;Mid stage;90;69;77;729.57;1.72;65;2.23
21.71;71.25;63,42%;1,046457025;4,112784776;1.31;Mid stage;90;100;121;87.98;2.86;65;2.19
18.93;60.1;15,97%;6,038353206;1,422061969;0.83;Mid stage;78;90;71;500.9;2.57;65;6.67
18.92;86.45;69,51%;1,900148202;5,174363338;1.33;Mid stage;112;90;71;567.72;2.01;65;6.38
29.99;67.9;62,03%;1,060402967;0,060084125;1.16;Mid stage;73;103;112;646.83;3.8;65;3.85
20.27;80.93;62,36%;9,969068002;0,624705212;1.43;Mid stage;103;76;105;250.41;2.48;65;3.01
25.84;60.88;48,47%;2,017369365;2,276773184;1.1;Mid stage;74;83;92;708.01;3.35;65;6.07
28.83;89.21;25,04%;0,109549727;4,674504784;0.82;Mid stage;68;42;40;675.17;2.28;65;5.65
24.39;66.56;58,29%;8,566779087;3,044249522;1.25;Mid stage;78;85;69;150.89;2.2;65;3.97
20.15;60.17;15,12%;9,250686718;8,340797989;0.85;Mid stage;64;82;96;517.7;2.46;65;6.42
20.79;70.54;45,76%;5,191629831;4,336181328;0.89;Mid stage;73;47;41;652.23;2.16;65;4.01
24.06;92.22;37,47%;0,417168936;5,139272695;1.5;Mid stage;114;97;65;498.32;1.74;65;6.37
25.4;69.19;55,52%;2,993974082;4,787165847;1.28;Mid stage;86;97;106;609.08;1.62;65;4.13
22.89;77.62;13,38%;6,016358129;8,982138948;1.26;Mid stage;117;78;84;338.47;3.33;65;2.7
28.94;74.25;34,43%;5,300179579;8,064488205;1.03;Mid stage;90;99;58;456.97;1.28;65;3.99
28.51;70.3;39,67%;3,614589068;8,886793221;1.18;Mid stage;76;57;124;664.87;3.1;65;4.2
30.98;92.46;20,84%;2,470409224;2,171084475;1.07;Mid stage;74;85;137;393.84;1.24;65;3.54
18.41;87.61;36,05%;7,338011152;4,346470124;1.11;Mid stage;117;51;91;689.37;3.91;65;6.79
30.54;86.67;64,81%;1,874133716;0,408073419;0.96;Mid stage;102;55;117;568.54;1.7;65;3.85
23.5;78.41;39,18%;1,000046618;6,316413648;1.15;Mid stage;93;84;71;185.89;2.77;65;4.32
30.3;88.87;26,60%;1,064531471;6,506040593;0.82;Mid stage;100;102;44;387.87;2.6;65;6.49
27.67;76.05;42,88%;0,522906555;0,377102072;1.31;Mid stage;82;73;80;741.62;2.63;65;4.01
31.82;76.28;15,53%;5,717675645;4,744933064;1.3;Mid stage;93;49;139;706.69;1.41;65;3.5
28.63;77.28;29,07%;1,885272401;4,196208946;1.36;Mid stage;118;60;138;338.67;1.52;65;6.69
23.1;68.29;57,45%;2,946253959;6,892707996;0.84;Mid stage;105;84;63;450.99;1.81;65;2.85
25.01;92.33;49,23%;0,963699809;4,454749858;1.18;Mid stage;99;100;134;662.32;2.58;65;6.65
23.27;69.06;13,39%;9,772075886;0,610553448;1;Mid stage;88;83;96;220.67;2.29;65;5.12
23.11;66.94;45,05%;1,062960505;7,409923558;0.92;Mid stage;91;93;97;602.04;2.65;65;2.77
21.65;68.53;24,61%;2,896475711;6,107736395;0.98;Mid stage;105;71;101;461.13;4.11;65;4.86
24.94;88.61;68,59%;1,942279381;3,283902632;1.07;Mid stage;113;48;43;506.79;1.02;65;6.9
27.54;86.9;57,45%;5,777857731;4,311202924;1.02;Mid stage;69;79;117;377.8;3.19;65;2.02
21.88;74.95;19,42%;3,794500429;0,420144859;1.05;Mid stage;95;54;86;464.3;3.4;70;5.31
25.34;60.48;34,36%;4,385463735;8,633829558;0.88;Mid stage;96;101;67;252.3;2.71;70;3.26
19.64;94.15;40,42%;4,981776588;3,927326677;1.47;Mid stage;114;58;136;380.88;1.52;70;5.36
20.24;64.64;22,58%;6,793003566;8,223118008;1.22;Mid stage;60;49;41;182.52;2.02;70;2.55
18.66;89.8;52,85%;3,577350295;8,187672136;0.8;Mid stage;101;42;43;137.42;3.94;70;2.96
31.59;87.36;60,80%;8,177910217;6,721457905;1.41;Mid stage;84;66;138;522.73;2.12;70;3.7
18.05;92.83;12,26%;5,270452782;1,826422584;0.94;Mid stage;95;58;51;508.75;3.3;70;3.36
20.5;87.07;19,73%;8,422744008;3,832088931;0.91;Mid stage;100;60;99;172.73;2.12;70;5.12
26.58;71.6;28,44%;7,399010328;5,808888459;1.15;Mid stage;66;104;126;557.33;2.34;70;4.25
19.14;68.12;69,08%;1,035333552;0,231849564;0.8;Mid stage;77;94;57;715.08;4.16;70;5.03
30.35;73.22;35,46%;7,596950046;1,452070073;1.38;Mid stage;93;50;68;747.31;3.06;70;5.79
28.07;67.11;21,88%;6,159446847;4,345369662;0.86;Mid stage;104;78;79;83.12;3.39;70;2.48
31.53;85.19;19,01%;1,737314526;5,402485281;0.96;Mid stage;116;92;106;158.52;3.99;70;2.11
25.11;88.93;64,28%;1,013295166;5,829626915;1.03;Mid stage;71;76;92;414.57;3.69;70;5.33
22.21;82.63;58,99%;1,096395441;5,507692319;1.04;Mid stage;119;98;129;659.41;1.92;70;6.83
25.69;66.51;47,92%;9,268830043;2,629824228;1.31;Mid stage;99;63;56;267.8;2.53;70;5.62
31.03;61.31;43,30%;1,037334979;3,140305646;0.9;Mid stage;116;101;84;637.42;3.67;70;3.06
25.29;80.31;57,08%;0,123453225;3,452452164;1.43;Mid stage;64;101;127;88.53;1.48;70;6.57
21.74;76.19;30,45%;4,020420821;1,848771815;0.91;Mid stage;117;70;44;632.83;1.25;70;2.63
30.28;66.99;49,11%;7,659296224;1,870319776;1.27;Mid stage;113;90;116;101.64;1.28;70;6.34
23.21;72.88;54,74%;9,097680147;4,132537039;1.49;Mid stage;113;105;111;599.94;1.56;70;4.24
18.02;78.95;45,39%;1,997159446;0,116426844;1.32;Mid stage;101;67;63;554.91;2.93;70;3.61
21.47;82.15;21,79%;6,881391752;9,986216539;1.33;Mid stage;88;64;128;428.28;3.95;70;4.7
22.46;76.68;69,18%;1,763635644;4,554355339;1.03;Mid stage;117;86;103;315.97;1.36;70;4.58
30.02;94;59,05%;1,242023472;4,382587443;1.22;Mid stage;92;76;121;319.68;1.19;70;3.01
24.42;61.62;40,46%;5,185985373;0,362823559;0.81;Mid stage;77;91;83;553.88;2.41;70;6.35
24.22;83.04;47,96%;9,472872344;6,740659637;1.26;Mid stage;69;77;132;679.76;3.74;70;6.14
22.71;91.83;56,08%;6,908485243;8,768570414;1.22;Mid stage;109;64;109;70.42;1.12;70;6.78
30.33;68.28;38,60%;7,500164718;4,503891988;1.23;Mid stage;88;107;126;731.63;1.86;70;5.18
31.23;67.48;54,87%;4,330895993;2,321686683;1.38;Mid stage;100;54;56;554.56;2.65;70;6.06
31.89;86.68;56,83%;2,943015223;0,565530953;1.15;Mid stage;79;71;87;348.68;3.33;70;5.19
23.27;77.02;38,62%;1,025374031;1,313022234;1.46;Mid stage;105;92;42;484.18;3.77;70;6.59
31.53;94.73;22,89%;4,531379106;8,375176779;1.17;Mid stage;69;109;109;72.87;3.83;70;3.33
29.09;80.62;46,67%;5,652315486;6,797843122;1;Mid stage;71;75;83;329.24;3.34;70;6.04
27.46;92.32;44,15%;8,037199254;1,364420357;0.82;Mid stage;86;84;62;303.66;2.2;70;5.77
21.43;60.43;41,03%;7,699737769;8,880764343;1.34;Mid stage;104;72;59;289.06;3.38;70;5.27
21.03;65.41;15,40%;8,341123122;8,337287083;0.89;Mid stage;82;89;124;437.83;3.63;70;4.19
20.32;83.95;57,10%;1,025274596;8,604921465;1.35;Mid stage;107;95;78;567.5;2.2;70;2.96
30.92;74.58;43,25%;0,700728252;2,269572117;1.23;Mid stage;68;82;122;51.4;2.05;70;4.9
22.12;89.26;36,98%;9,901500816;1,555074403;1.13;Mid stage;100;43;49;582.97;2.46;70;6.81
24.34;75.01;59,26%;8,515740621;6,209629832;1.14;Mid stage;113;57;127;408.34;1.41;70;6.19
24.92;84.95;23,42%;1,426230249;8,943381451;0.86;Mid stage;62;64;107;497.74;2.47;70;2.85
28.89;79.82;27,76%;7,425644536;2,327317824;0.96;Mid stage;75;92;86;684.83;3.75;70;2.88
29.82;64.2;49,10%;0,103635614;3,254133119;1.25;Mid stage;86;42;46;249.23;3.61;70;4.85
19.95;85.13;34,62%;1,786029075;3,245235572;1.41;Mid stage;106;75;52;479.25;1.3;70;4.89
23.98;84.72;29,58%;6,924426256;4,194164924;0.97;Mid stage;89;57;49;71.83;1.04;70;5.32
29.8;64.05;26,77%;2,601064604;2,368975273;0.86;Mid stage;71;53;66;67.47;2.38;70;5.93
29.45;79.67;40,17%;5,675873953;5,034569722;0.9;Mid stage;118;57;113;29.76;2.1;70;3.76
19.43;71.75;56,98%;5,367887651;7,486432057;0.97;Mid stage;119;91;51;365.1;2.88;70;4.03
20.19;76.06;58,71%;7,908834967;3,609245129;0.82;Mid stage;77;95;109;611.5;3.05;70;6.91
22.26;74.8;57,85%;9,027704847;2,528773492;0.98;Mid stage;109;45;40;298.09;3.17;70;6.44
19.06;63.67;63,37%;1,098741466;8,411055941;1.02;Mid stage;106;76;111;155.38;3.31;70;3.12
23.95;65.53;14,94%;2,301719225;4,952217018;1.25;Mid stage;92;55;94;32.28;3.99;70;5.6
19.51;63.04;68,97%;4,808931567;2,102001907;1.36;Mid stage;99;44;101;560.68;3.51;70;5.39
25.96;66.74;36,74%;4,142332286;3,130820101;1.12;Mid stage;67;43;125;356.82;1.47;70;6.04
21.45;89.84;23,19%;3,813995475;4,513474288;1.03;Mid stage;65;85;113;441.23;1.19;70;5.53
26.35;60.86;68,26%;0,261272899;8,095116069;1.07;Mid stage;118;100;68;472.49;1.02;70;5.58
19.65;75.11;59,86%;6,015471996;3,141530999;1.23;Mid stage;77;70;120;323;3.47;70;4.34
31.66;88.03;65,92%;9,647607943;6,399233092;0.81;Mid stage;68;87;86;605.3;1.01;70;2.46
31.06;63.51;42,34%;3,458636911;6,680612362;1.01;Mid stage;90;73;92;304.06;1.69;70;6.52
23.49;67.97;55,37%;7,718636397;4,238637244;1.19;Mid stage;104;97;124;192.53;2;70;3.74
21.39;85.46;42,13%;1,034167442;7,780202798;1.39;Mid stage;108;103;80;198.05;3.09;70;3.21
21.51;82.66;43,29%;1,981242137;5,299771228;0.85;Mid stage;70;103;134;664.57;1.77;70;2.01
24.77;79.71;67,19%;1,203190723;6,818689348;1.46;Mid stage;94;94;54;239.59;1.89;70;3.63
18.56;66.01;54,83%;1,085205014;8,424482735;0.98;Mid stage;104;67;80;604.25;1.01;70;2.64
26.96;87.81;44,87%;5,597845429;7,115368878;1.14;Mid stage;78;93;124;191.64;2.4;70;5.08
23.72;64.95;34,78%;3,098267643;2,801832802;0.88;Mid stage;107;69;41;709.62;1.25;70;3.75
23.28;64.72;21,53%;9,564044196;1,079552581;1.35;Mid stage;65;70;84;12.25;2.18;70;4.51
29.33;87.83;18,71%;3,036868595;3,675380357;1.35;Mid stage;89;55;68;701.75;3.64;70;3.62
27.93;72.92;29,38%;1,939083908;3,521025673;1.45;Mid stage;115;86;51;633.76;1.35;70;6.03
31.36;70.94;52,18%;8,602324698;7,700276962;1.23;Mid stage;61;71;101;220.94;1.19;70;2.62
22.93;69.75;23,11%;0,798548811;6,643765906;1.45;Mid stage;99;77;106;317.44;2.17;70;3.29
30.57;71.37;19,63%;1,194423386;4,071390876;1.38;Mid stage;96;93;73;514.27;1.49;70;4.26
28.78;71.92;16,51%;5,524694973;6,592747532;1.09;Mid stage;90;61;64;547.08;1.14;70;4.66
23;84.37;61,08%;0,982930952;4,484719946;1.44;Mid stage;74;41;44;121.09;2.91;70;6.72
26.7;68.41;25,99%;4,670487919;1,438991149;1;Mid stage;68;97;76;369.28;3.45;70;6.11
22.04;71.39;23,65%;0,245170666;7,850413639;1.11;Mid stage;100;62;90;496;2.17;70;5.92
30.24;87.17;34,67%;7,641307572;8,285585589;1.38;Mid stage;89;75;100;217.26;2.26;70;6.85
19.57;91.96;48,51%;2,515079995;5,413526489;1.23;Mid stage;62;43;132;418.81;3.32;70;4.44
20.97;81.45;46,00%;9,988415837;6,295504982;1.03;Mid stage;119;91;45;355.65;3.03;70;6.9
20.56;63.68;65,57%;4,612839474;5,554289058;1.43;Mid stage;84;94;133;285.96;2.74;70;5.59
23.64;78.96;51,55%;5,370761346;6,264492818;0.81;Mid stage;99;72;90;373.64;4.04;70;6.02
28.43;81.97;44,59%;7,642616425;0,765163713;1.4;Mid stage;102;93;127;632.69;2.5;70;5.35
25.38;70.99;53,27%;3,961077689;0,289388292;0.97;Mid stage;62;103;77;631.79;1.11;70;3.12
24.83;88.98;50,50%;1,036302851;2,693791593;1.49;Mid stage;62;61;47;700.7;2.85;70;4.65
18.01;87.37;56,51%;3,009258345;7,574458038;0.83;Mid stage;83;92;118;101.03;3.05;70;2.29
23.96;80.14;45,20%;1,062350836;4,171441305;0.9;Mid stage;98;42;136;154.1;1;70;5.69
18.89;65.08;58,82%;4,276372788;5,738870389;0.99;Mid stage;68;51;138;732.06;3.1;70;6.56
20.92;84.41;64,20%;8,585547876;2,187376806;0.89;Mid stage;94;109;107;575.75;4.03;70;3.48
